244	256	582.1673
246	256	612.8286
248	256	908.3955
321	329	516.0707
323	329	883.5764
351	363	660.4787
352	362	606.2072
353	363	752.603
354	362	783.823
355	363	650.9198
415	427	607.0856
416	428	607.0856
417	429	5485.32
418	430	844.2485
419	431	1264.189
421	431	714.2819
423	431	980.8116
489	501	1296.757
490	502	773.4534
491	503	1964.835
492	502	1138.993
493	503	1138.993
494	502	980.8116
495	503	980.8116
790	802	826.2209
791	803	571.3607
830	842	651.3941
966	978	773.4534
967	977	659.0352
968	978	1138.993
969	977	980.8116
970	978	980.8116
971	977	883.5764
985	997	3514.935
986	998	4615.4
987	997	4545.701
994	1006	609.7289
995	1007	1536.004
998	1006	587.2299
999	1007	3428.529
1000	1006	883.5764
1013	1021	980.8116
1337	1349	907.7149
1339	1349	1116.621
1887	1899	1532.406
1888	1900	2025.286
1889	1901	5997.241
1890	1900	2659.79
1891	1901	8485.756
1892	1900	908.3955
1893	1901	908.3955
1928	1934	883.5764
1976	1982	883.5764
2478	2490	981.5517
2479	2491	4057.419
2480	2492	3700.972
2481	2491	3993.322
2482	2492	1430.8
2688	2700	6381.298
2689	2701	518.2849
2690	2702	9852.15
2691	2703	1353.066
2692	2700	13713.99
2693	2703	1737.612
2694	2702	980.8116
2906	2916	581.7475
2907	2915	2752.447
2908	2916	766.6232
3044	3056	6261.244
3045	3057	6261.244
3046	3058	128965.8
3047	3057	138924.1
3048	3058	138924.1
3049	3057	13713.99
3050	3058	13713.99
3051	3059	980.8116
3052	3058	883.5764
3473	3485	736.1451
3476	3488	1364.641
3477	3487	2943.461
3478	3490	1301.77
3908	3920	1820.585
3910	3920	2001.188
3912	3920	2752.447
4006	4016	505.8732
4910	4922	1054.704
4912	4922	1430.8
5503	5511	603.5805
5505	5511	883.5764
5674	5684	739.95
5769	5781	1429.688
5770	5782	598.3642
5772	5782	883.5764
5773	5781	2752.447
5774	5782	766.6232
5823	5835	1147.727
5825	5835	1430.8
5903	5915	2067.796
5904	5916	538.6863
5905	5915	3372.187
5906	5916	731.8227
5907	5915	3428.529
5908	5916	980.8116
5909	5915	883.5764
6176	6182	883.5764
6183	6195	773.4534
6185	6195	1138.993
6186	6194	980.8116
6187	6195	980.8116
6335	6341	883.5764
6473	6485	1463.458
6475	6485	2218.936
6476	6484	587.2299
6477	6485	3428.529
6478	6484	883.5764
6542	6554	940.3102
6544	6554	1228.72
6546	6554	603.5805
6547	6559	752.603
6548	6560	1726.678
6549	6561	657.1159
6550	6562	653.7716
6551	6563	651.3941
6745	6757	658.5548
6747	6757	833.6294
6748	6758	505.8732
6749	6757	980.8116
6751	6757	883.5764
6765	6775	666.2873
6767	6775	980.8116
6768	6776	980.8116
6769	6775	883.5764
6785	6795	659.0352
6787	6795	980.8116
6789	6795	883.5764
6800	6810	1733.503
6987	6999	562.7919
6988	7000	6012.742
6989	7001	2608.349
6990	7000	8485.756
6991	7001	2541.412
6992	7000	2752.447
6993	7001	766.6232
7058	7068	714.2819
7059	7067	13713.99
7060	7068	980.8116
7061	7067	883.5764
7175	7187	561.1757
7176	7188	766.057
7177	7189	3468.566
7178	7190	809.2106
7179	7189	4545.701
7180	7190	1138.993
7181	7189	980.8116
7182	7190	980.8116
7183	7189	883.5764
7216	7228	569.7176
7224	7234	739.95
7489	7499	523.1181
7493	7503	1228.72
7819	7825	883.5764
7884	7894	505.8732
8287	8299	751.4934
8288	8298	8485.756
8289	8299	974.177
8290	8298	908.3955
8520	8528	516.0707
8522	8534	1726.678
8523	8535	1627.701
8585	8597	1438.61
8586	8598	1657.388
8587	8597	2180.071
8588	8598	3372.187
8589	8597	3428.529
8590	8598	3428.529
8591	8597	883.5764
8592	8598	883.5764
8645	8655	505.8732
8646	8656	1737.612
8674	8684	514.9674
8676	8684	766.6232
8677	8689	614.1623
8808	8814	883.5764
8968	8978	605.3303
8970	8978	980.8116
8971	8977	883.5764
8972	8978	883.5764
9133	9145	809.2106
9134	9146	1994.814
9135	9145	1138.993
9136	9146	505.8732
9137	9145	980.8116
9202	9214	566.0396
9204	9214	833.6294
9206	9214	980.8116
9207	9215	980.8116
9208	9214	883.5764
9288	9300	1232.502
9289	9301	1544.435
9290	9302	879.6214
9292	9302	752.603
9316	9326	974.177
9317	9325	603.5805
9318	9326	908.3955
9319	9325	883.5764
9492	9502	505.8732
9493	9503	1737.612
9627	9637	1228.72
9708	9720	521.2534
9709	9719	605.3303
9710	9720	1138.993
9711	9719	13713.99
9712	9720	980.8116
9713	9719	883.5764
9793	9801	603.5805
9795	9801	883.5764
9818	9830	1406.549
9819	9831	2397.443
9820	9832	21591.52
9821	9833	28163.03
9822	9834	211093.9
9823	9835	211093.9
9824	9834	38833.58
9825	9835	38833.58
9826	9838	37878.25
9827	9839	37878.25
9828	9840	4615.4
9829	9839	4545.701
9956	9968	588.503
9958	9968	505.8732
10262	10274	1457.77
10263	10275	5471.262
10264	10274	2432.596
10265	10275	12758.04
10266	10274	3428.529
10267	10275	13713.99
10268	10274	883.5764
10269	10275	883.5764
10353	10363	605.3303
10355	10363	980.8116
10357	10363	883.5764
10447	10459	1433.027
10449	10461	2306.338
10450	10462	706.4603
10451	10459	3428.529
10452	10462	915.9191
10453	10461	904.32
11100	11106	883.5764
11249	11255	883.5764
11537	11545	904.32
11703	11715	500.8571
11704	11716	615.9455
11708	11716	603.5805
11710	11716	883.5764
11774	11782	980.8116
12176	12188	890.8774
12178	12190	1709.068
12180	12190	3661.11
12181	12189	3428.529
12182	12190	3428.529
12199	12205	883.5764
12503	12513	752.048
12505	12513	904.32
12507	12513	883.5764
12574	12580	883.5764
12581	12591	546.8554
12941	12951	632.7099
12943	12951	603.5805
12945	12951	883.5764
13223	13235	507.6779
13225	13235	605.3303
13227	13235	980.8116
13228	13236	980.8116
13229	13235	883.5764
13369	13377	904.32
13516	13524	603.5805
13518	13524	883.5764
13676	13682	883.5764
13737	13745	587.2299
13738	13744	883.5764
13739	13745	883.5764
13974	13986	1457.77
13975	13987	1512.188
13976	13988	2699.085
13977	13987	28780.5
13978	13988	3661.11
13979	13987	3428.529
13980	13988	980.8116
13981	13987	883.5764
14154	14166	2067.796
14156	14168	2527.017
14157	14167	731.8227
14158	14168	3661.11
14159	14167	980.8116
14160	14168	980.8116
14196	14204	587.2299
14198	14204	883.5764
14211	14221	582.1673
14213	14221	766.6232
14305	14317	600.0975
14306	14318	1071.657
14307	14319	2802.356
14308	14320	2945.877
14309	14321	2945.877
14310	14322	8485.756
14311	14323	8485.756
14312	14324	17253.57
14313	14325	1964.835
14314	14324	13565.89
14315	14325	1138.993
14316	14324	13713.99
14317	14325	980.8116
14318	14324	883.5764
14460	14470	714.2819
14462	14470	980.8116
14582	14594	542.5596
14584	14594	800.8482
14585	14595	731.8227
14586	14594	980.8116
14587	14595	980.8116
14588	14594	883.5764
14920	14928	783.823
15135	15145	731.8227
15136	15146	546.8554
15137	15145	980.8116
15197	15205	2752.447
15398	15410	1717.172
15399	15411	575.9058
15400	15410	2432.596
15402	15410	3428.529
15404	15410	883.5764
15711	15717	883.5764
16378	16384	883.5764
16391	16403	981.5517
16392	16404	1248.717
16393	16403	865.283
16414	16426	2264.006
16420	16426	883.5764
16584	16592	650.9198
16732	16740	587.2299
16733	16743	1737.612
16734	16740	883.5764
16797	16809	1464.598
16799	16811	2543.476
16800	16808	13713.99
16801	16809	3428.529
16802	16808	883.5764
16956	16962	883.5764
17145	17155	1116.621
17175	17187	609.7289
17179	17187	587.2299
17180	17192	1038.827
17181	17187	883.5764
17271	17283	1487.608
17273	17283	2226.082
17274	17286	1379.528
17275	17287	3881.305
17276	17288	8485.756
17277	17289	6420.008
17278	17290	1248.717
17279	17289	865.283
17400	17410	612.8286
17402	17410	908.3955
17616	17626	714.2819
17617	17625	587.2299
17618	17626	980.8116
17619	17625	883.5764
17659	17671	5749.984
17660	17672	518.2849
17661	17673	9852.15
17662	17672	714.2819
17663	17671	13713.99
17664	17672	980.8116
17665	17673	980.8116
18201	18213	981.5517
18203	18215	2347.625
18204	18216	2802.356
18205	18217	3174.797
18206	18218	8036.209
18207	18219	21076.7
18208	18220	8697.46
18209	18219	27872.66
18210	18222	9721.919
18211	18223	9721.919
18212	18222	1430.8
18213	18223	1430.8
18280	18292	5556.189
18283	18291	587.2299
18284	18292	13713.99
18285	18291	883.5764
18286	18292	883.5764
18348	18360	5749.984
18349	18361	9284.408
18350	18362	10019.77
18351	18361	13565.89
18352	18360	13713.99
18353	18361	13713.99
18354	18362	980.8116
18355	18361	883.5764
18617	18629	1491.093
18619	18629	2226.082
18621	18629	3428.529
18623	18629	883.5764
18716	18726	3993.322
18717	18727	505.8732
18849	18855	883.5764
19060	19072	657.1159
19354	19366	1054.704
19355	19365	731.8227
19356	19366	1430.8
19357	19365	980.8116
19409	19421	1390.269
19410	19422	10616.46
19411	19421	1323.054
19412	19422	4545.701
19414	19422	980.8116
19416	19422	883.5764
19451	19459	2752.447
19800	19808	587.2299
19801	19809	980.8116
19802	19808	883.5764
20068	20080	608.4057
20346	20358	1636.675
20347	20359	8682.154
20348	20360	2741.237
20349	20359	12758.04
20350	20360	3661.11
20351	20359	13713.99
20352	20360	980.8116
20353	20359	883.5764
20623	20635	1515.735
20625	20635	2180.071
20627	20635	3428.529
20629	20635	883.5764
20920	20932	715.3319
20926	20932	883.5764
21086	21098	1228.72
21088	21098	1737.612
21089	21099	505.8732
21090	21098	980.8116
21092	21098	883.5764
21483	21495	1636.675
21484	21496	530.2707
21485	21495	2432.596
21486	21496	731.8227
21487	21495	3428.529
21488	21496	980.8116
21489	21495	883.5764
21515	21527	538.6863
21517	21527	731.8227
21519	21527	980.8116
21533	21545	653.7716
21669	21681	620.8785
21671	21681	833.0093
21673	21681	783.823
22047	22059	1457.77
22048	22060	8455.962
22049	22061	2741.237
22050	22060	12758.04
22051	22061	3661.11
22052	22060	13713.99
22053	22061	980.8116
22054	22060	883.5764
22275	22287	612.3848
22279	22287	783.823
22416	22426	593.197
22417	22425	2752.447
22418	22426	783.823
22779	22787	587.2299
22780	22788	980.8116
22781	22787	883.5764
22818	22830	812.22
22819	22831	1692.984
22835	22847	609.7289
22839	22847	587.2299
22840	22846	883.5764
22841	22847	883.5764
22908	22920	671.6607
22909	22921	1733.503
22910	22922	980.072
22911	22923	504.0755
22912	22924	2765.963
22973	22983	590.6316
22975	22983	783.823
23073	23079	883.5764
23168	23180	3403.051
23169	23181	555.1598
23170	23180	1737.612
23171	23181	505.8732
23172	23180	980.8116
23174	23180	883.5764
23207	23215	980.8116
23208	23216	980.8116
23209	23215	883.5764
23360	23366	883.5764
23607	23617	1430.8
23951	23963	560.7724
23953	23965	817.0605
23955	23965	1138.993
23956	23964	980.8116
23957	23965	980.8116
24004	24016	1429.688
24005	24017	1810.522
24006	24016	1997.999
24007	24017	1997.999
24008	24016	2752.447
24009	24017	2752.447
24084	24096	1536.004
24085	24097	612.3848
24086	24098	612.3848
24087	24097	907.7149
24088	24098	8922.646
24089	24101	878.9641
24090	24098	783.823
24168	24178	523.1181
24172	24178	883.5764
24238	24250	896.2283
24239	24251	933.9717
24240	24252	1238.199
24241	24253	786.7301
24242	24254	535.9929
24243	24255	921.4331
24244	24256	703.8738
24245	24255	512.4032
24247	24255	650.9198
24440	24446	883.5764
24743	24749	883.5764
24829	24837	587.2299
24830	24842	2264.006
24831	24837	883.5764
24902	24910	603.5805
24903	24915	708.0171
24904	24916	1334.353
24905	24917	662.8923
24926	24936	505.8732
24927	24937	3993.322
24928	24940	561.1757
24973	24983	4545.701
25132	25140	603.5805
25134	25140	883.5764
