131	141	714.2819
133	141	980.8116
147	157	632.7099
149	157	603.5805
151	157	883.5764
165	171	883.5764
244	254	546.8554
462	472	505.8732
463	473	1737.612
473	483	714.2819
474	484	714.2819
475	487	2057.902
476	484	980.8116
738	750	537.5302
740	750	659.0352
742	750	980.8116
743	749	883.5764
744	750	883.5764
889	895	883.5764
1305	1317	5556.189
1306	1318	6261.244
1307	1319	28242.77
1308	1318	138924.1
1309	1319	38833.58
1310	1318	13713.99
1311	1319	3428.529
1312	1318	883.5764
1390	1402	1434.142
1394	1402	3428.529
1761	1767	883.5764
1958	1970	774.0256
1959	1971	7671.964
1960	1970	1090.564
1961	1971	9391.791
1962	1974	856.9296
1963	1971	13713.99
1964	1974	1090.564
1965	1971	883.5764
2041	2053	618.1825
2074	2086	1515.735
2075	2087	2362.834
2076	2088	26146.35
2077	2089	34890.67
2078	2088	38833.58
2079	2089	38833.58
2080	2092	37878.25
2081	2093	37878.25
2082	2094	4615.4
2083	2093	4545.701
2340	2352	1353.066
2341	2349	13713.99
2342	2352	1737.612
2343	2351	980.8116
2619	2631	561.1757
2622	2634	609.7289
2626	2634	587.2299
2628	2634	883.5764
2720	2732	1627.701
2721	2733	1726.678
2722	2734	2057.902
2723	2735	644.7873
2724	2734	833.6294
2726	2734	980.8116
2727	2735	980.8116
2728	2734	883.5764
3382	3392	833.6294
3383	3393	1430.8
3384	3392	980.8116
3386	3392	883.5764
3656	3668	1457.77
3658	3668	2180.071
3660	3668	3428.529
3662	3668	883.5764
4163	4169	883.5764
4385	4397	560.7724
4386	4398	564.0074
4387	4397	666.2873
4388	4398	546.8554
4389	4397	980.8116
4391	4397	883.5764
4684	4696	853.1037
5513	5519	883.5764
5546	5558	608.4057
5809	5817	603.5805
5811	5817	883.5764
6089	6095	883.5764
6524	6536	647.1384
6525	6537	654.2482
7005	7017	653.7716
7410	7422	1291.765
7414	7422	2752.447
7477	7489	554.7612
7483	7489	883.5764
7863	7875	620.8785
7865	7875	800.8482
7867	7875	980.8116
7869	7875	883.5764
7896	7908	1235.347
7897	7909	538.6863
7898	7908	1737.612
7899	7909	731.8227
7900	7908	980.8116
7901	7909	980.8116
7902	7908	883.5764
7950	7960	1737.612
8065	8075	3993.322
8487	8499	584.2709
8489	8499	833.6294
8491	8499	980.8116
8493	8499	883.5764
9473	9485	681.5517
9475	9485	752.603
9477	9485	650.9198
9715	9723	587.2299
9717	9723	883.5764
9809	9821	1217.448
9810	9820	666.2873
9811	9821	1737.612
9812	9820	980.8116
9813	9821	980.8116
9814	9820	883.5764
9815	9821	883.5764
9937	9949	648.5536
9939	9949	612.8286
9941	9949	908.3955
10574	10586	841.7367
10575	10587	1296.757
10576	10586	1116.621
10577	10587	1737.612
10579	10587	980.8116
10581	10587	883.5764
10799	10811	553.5674
10800	10812	690.0836
10801	10813	2750.201
10802	10814	3333.338
10803	10815	3104.952
10804	10814	1201.671
10805	10815	1323.054
10973	10979	883.5764
11426	11432	883.5764
12188	12194	883.5764
12253	12263	1116.621
12334	12340	883.5764
12671	12683	561.1757
12672	12684	3468.566
12673	12685	3468.566
12674	12686	4876.735
12675	12685	4545.701
12676	12686	1138.993
12677	12685	980.8116
12678	12686	980.8116
12679	12685	883.5764
12729	12741	647.1384
12730	12742	654.2482
12860	12872	830.5338
12861	12873	2213.593
12862	12874	1264.189
12863	12875	1264.189
12864	12876	3514.935
12865	12877	1353.066
12866	12876	4545.701
12867	12879	3403.051
13037	13049	1460.043
13038	13050	1604.866
13039	13049	2210.038
13040	13050	2391.637
13041	13049	3428.529
13042	13050	3428.529
13043	13049	883.5764
13044	13050	883.5764
13166	13178	825.6067
13167	13179	6033.477
13168	13180	9284.408
13169	13181	735.0619
13170	13180	13565.89
13171	13179	13713.99
13172	13180	13713.99
13173	13181	980.8116
13174	13180	883.5764
13205	13217	875.0314
13206	13216	505.8732
13207	13217	505.8732
13272	13284	4270.735
13273	13283	505.8732
13274	13284	3993.322
13310	13322	572.1842
13530	13542	1124.311
13531	13543	1915.432
13532	13542	1030.205
13552	13562	731.8227
13554	13562	980.8116
13929	13935	883.5764
14423	14435	844.2485
14424	14434	739.95
14425	14435	739.95
14570	14578	516.0707
14572	14578	883.5764
14632	14644	735.0619
14633	14645	890.8774
14639	14645	883.5764
14767	14779	580.9091
14769	14779	833.6294
14770	14782	591.4854
